Economy,Year,GDP,Population,GDPpercap,lnGDPpercap
02_BD,2019,33.676517404552804,0.439,76.71188474841185,4.340056647457039
03_CDA,2019,1771.1687625631268,37.28,47.50989169965469,3.8609379356688627
04_CHL,2019,482.2439330945998,18.336,26.300389021302347,3.2695837307588227
05_PRC,2019,24947.921525755708,1420.062,17.56819175906102,2.8660899805146474
06_HKC,2019,461.8591705980494,7.491,61.65520899720323,4.1215577191018955
07_INA,2019,3488.936656138237,269.53700000000003,12.944184494663949,2.560646613510599
08_JPN,2019,5296.109833115374,126.855,41.7493187743122,3.7316831343808032
09_ROK,2019,2078.1302763412327,51.339,40.478588915663195,3.700773165568841
10_MAS,2019,980.6861030181836,32.455,30.216795656083306,3.4083979173405163
11_MEX,2019,2488.662577130829,132.328,18.806772392319306,2.9342170386013517
12_NZ,2019,191.405456062625,4.792,39.94270785947934,3.687446123873736
13_PNG,2019,36.66514097076126,8.587,4.269842898656255,1.4515770346799142
14_PE,2019,451.5893016269245,32.933,13.712364547017415,2.6182979474863735
15_RP,2019,929.8297070151041,108.106,8.60109251119368,2.151889231376361
16_RUS,2019,4100.894051443608,143.895,28.499211587919024,3.3498764233101723
17_SIN,2019,548.9968551711473,5.8679999999999986,93.5577462800183,4.538578852926682
18_CT,2019,1204.3325864561432,23.758000000000006,50.69166539507294,3.925761506453792
19_THA,2019,1271.7640104624306,69.306,18.34998427931825,2.9096287177873106
20_USA,2019,19629.75351822959,329.093,59.648043313682116,4.088461345217673
21_VN,2019,696.5400744835141,97.429,7.149206853026451,1.9670014209061177
01_AUS,2020,1289.2245256983067,25.398000000000003,50.76086800922539,3.9271257429605266
02_BD,2020,34.259481487500594,0.445,76.98759884831594,4.343644354965134
03_CDA,2020,1807.362860006072,37.604,48.06304808015296,3.8725136506890716
04_CHL,2020,507.19116380146886,18.472,27.457295571755566,3.312631909391993
05_PRC,2020,26230.105407330557,1424.5479999999998,18.41293196672247,2.9130532420280137
06_HKC,2020,474.5711982923629,7.547999999999999,62.87376765929557,4.141129028375666
07_INA,2020,3693.734814028445,272.223,13.568782997867354,2.6077717865432937
08_JPN,2020,5347.531502458026,126.495,42.27464723868948,3.744187550307238
09_ROK,2020,2143.1839040071227,51.507,41.60956576789801,3.7283300871773113
10_MAS,2020,1026.5351416420883,32.869,31.231103521314562,3.441414505967366
11_MEX,2020,2556.5909432179237,133.87,19.097564377514928,2.949560807419445
12_NZ,2020,196.3882619532084,4.834,40.626450548863964,3.704419345830654
13_PNG,2020,38.639170722282344,8.756,4.4128792510601125,1.4845273678147408
14_PE,2020,470.55653267015794,33.312,14.125736451433657,2.6479984138279535
15_RP,2020,979.4895725488136,109.703,8.928557765501523,2.189254877422042
16_RUS,2020,4227.12334638796,143.787,29.398508532676527,3.3809439428767463
17_SIN,2020,570.7673544531077,5.935,96.16973116311841,4.566114663286547
18_CT,2020,1235.324727049284,23.817,51.867352187483064,3.9486895399711592
19_THA,2020,1318.6161117357276,69.411,18.997221070662107,2.944292709030649
