Economy,Year,GDP
13_PNG,1997,16.863308613822326
14_PE,1997,172.62230576320846
15_RP,1997,324.39950791611756
16_RUS,1997,1958.1991325684758
17_SIN,1997,194.26562685909678
18_CT,1997,571.7293062429906
19_THA,1997,604.191821944506
20_USA,1997,12012.366614663311
21_VN,1997,183.1630501727016
27_WOR,1997,60071.65024955373
01_AUS,1998,654.0658254762316
02_BD,1998,27.182574737299777
03_CDA,1998,1097.1650257962758
04_CHL,1998,219.4855166624309
05_PRC,1998,4215.068932435673
06_HKC,1998,216.46402269135336
07_INA,1998,1223.7423223780168
08_JPN,1998,4415.794020358305
09_ROK,1998,847.9952743932066
10_MAS,1998,344.8708836412943
11_MEX,1998,1558.818551207984
12_NZ,1998,104.3406655287536
13_PNG,1998,16.227711419894515
14_PE,1998,171.9464246063992
